pid,TARIFF
162863,TARIFF_OPTION_87
162865,TARIFF_OPTION_87
162866,TARIFF_OPTION_87
162868,TARIFF_OPTION_87
162869,TARIFF_OPTION_87
162870,TARIFF_OPTION_87
162871,TARIFF_OPTION_87
162872,TARIFF_OPTION_87
162872,TARIFF_OPTION_97
162872,TARIFF_OPTION_116
162872,TARIFF_OPTION_137
162873,TARIFF_OPTION_87
162875,TARIFF_OPTION_87
162878,TARIFF_OPTION_87
162879,TARIFF_OPTION_87
162880,TARIFF_OPTION_87
162882,TARIFF_OPTION_87
162884,TARIFF_OPTION_87
162885,TARIFF_OPTION_87
162886,TARIFF_OPTION_87
162887,TARIFF_OPTION_87
162888,TARIFF_OPTION_87
162889,TARIFF_OPTION_87
162892,TARIFF_OPTION_87
162893,TARIFF_OPTION_87
162894,TARIFF_OPTION_87
162894,TARIFF_OPTION_105
162894,TARIFF_OPTION_110
162894,TARIFF_OPTION_111
162896,TARIFF_OPTION_87
162897,TARIFF_OPTION_87
162898,TARIFF_OPTION_87
162899,TARIFF_OPTION_87
162900,TARIFF_OPTION_87
162901,TARIFF_OPTION_87
162903,TARIFF_OPTION_87
162907,TARIFF_OPTION_87
162908,TARIFF_OPTION_87
162910,TARIFF_OPTION_87
162911,TARIFF_OPTION_87
162912,TARIFF_OPTION_87
162913,TARIFF_OPTION_87
162914,TARIFF_OPTION_87
162915,TARIFF_OPTION_87
162916,TARIFF_OPTION_87
162917,TARIFF_OPTION_87
162919,TARIFF_OPTION_87
162920,TARIFF_OPTION_87
162921,TARIFF_OPTION_87
162922,TARIFF_OPTION_87
162923,TARIFF_OPTION_87
162924,TARIFF_OPTION_87
162925,TARIFF_OPTION_87
162927,TARIFF_OPTION_87
162927,TARIFF_OPTION_97
162928,TARIFF_OPTION_87
162929,TARIFF_OPTION_87
162930,TARIFF_OPTION_87
162931,TARIFF_OPTION_87
162932,TARIFF_OPTION_87
162934,TARIFF_OPTION_87
162935,TARIFF_OPTION_87
162936,TARIFF_OPTION_88
162937,TARIFF_OPTION_87
162938,TARIFF_OPTION_87
162939,TARIFF_OPTION_87
162940,TARIFF_OPTION_87
162941,TARIFF_OPTION_87
162942,TARIFF_OPTION_87
162943,TARIFF_OPTION_87
162944,TARIFF_OPTION_87
162945,TARIFF_OPTION_87
162946,TARIFF_OPTION_87
162947,TARIFF_OPTION_87
162947,TARIFF_OPTION_97
162947,TARIFF_OPTION_118
162948,TARIFF_OPTION_87
162949,TARIFF_OPTION_87
162950,TARIFF_OPTION_87
162955,TARIFF_OPTION_87
162956,TARIFF_OPTION_87
162958,TARIFF_OPTION_87
162958,TARIFF_OPTION_96
162958,TARIFF_OPTION_122
162960,TARIFF_OPTION_87
162961,TARIFF_OPTION_88
162962,TARIFF_OPTION_87
162963,TARIFF_OPTION_87
162969,TARIFF_OPTION_87
162970,TARIFF_OPTION_88
162971,TARIFF_OPTION_87
162972,TARIFF_OPTION_87
162973,TARIFF_OPTION_87
162974,TARIFF_OPTION_87
162975,TARIFF_OPTION_87
162977,TARIFF_OPTION_87
162979,TARIFF_OPTION_87
162981,TARIFF_OPTION_87
162982,TARIFF_OPTION_87
162984,TARIFF_OPTION_87
162985,TARIFF_OPTION_87
162986,TARIFF_OPTION_87
162987,TARIFF_OPTION_87
162988,TARIFF_OPTION_87
162989,TARIFF_OPTION_87
162990,TARIFF_OPTION_87
162991,TARIFF_OPTION_88
162992,TARIFF_OPTION_87
162994,TARIFF_OPTION_87
162995,TARIFF_OPTION_87
162996,TARIFF_OPTION_87
162998,TARIFF_OPTION_87
162998,TARIFF_OPTION_97
162998,TARIFF_OPTION_118
162999,TARIFF_OPTION_87
163000,TARIFF_OPTION_88
163001,TARIFF_OPTION_87
163001,TARIFF_OPTION_97
163001,TARIFF_OPTION_118
163002,TARIFF_OPTION_87
163002,TARIFF_OPTION_97
163004,TARIFF_OPTION_87
163005,TARIFF_OPTION_87
163006,TARIFF_OPTION_87
163008,TARIFF_OPTION_87
163009,TARIFF_OPTION_87
163010,TARIFF_OPTION_88
163012,TARIFF_OPTION_87
163014,TARIFF_OPTION_87
163016,TARIFF_OPTION_87
163017,TARIFF_OPTION_87
163018,TARIFF_OPTION_87
163019,TARIFF_OPTION_87
163020,TARIFF_OPTION_87
163021,TARIFF_OPTION_87
163021,TARIFF_OPTION_97
163021,TARIFF_OPTION_116
163021,TARIFF_OPTION_137
163025,TARIFF_OPTION_87
163026,TARIFF_OPTION_87
163027,TARIFF_OPTION_87
163028,TARIFF_OPTION_87
163030,TARIFF_OPTION_87
163031,TARIFF_OPTION_88
163033,TARIFF_OPTION_87
163034,TARIFF_OPTION_87
163036,TARIFF_OPTION_87
163037,TARIFF_OPTION_87
163038,TARIFF_OPTION_87
163038,TARIFF_OPTION_97
163038,TARIFF_OPTION_105
163038,TARIFF_OPTION_110
163038,TARIFF_OPTION_111
163039,TARIFF_OPTION_87
163040,TARIFF_OPTION_87
163041,TARIFF_OPTION_87
163042,TARIFF_OPTION_87
163043,TARIFF_OPTION_88
163044,TARIFF_OPTION_87
163045,TARIFF_OPTION_87
163047,TARIFF_OPTION_87
163051,TARIFF_OPTION_87
163052,TARIFF_OPTION_87
163053,TARIFF_OPTION_87
163054,TARIFF_OPTION_87
163057,TARIFF_OPTION_87
163058,TARIFF_OPTION_87
163059,TARIFF_OPTION_87
163060,TARIFF_OPTION_87
163061,TARIFF_OPTION_87
163062,TARIFF_OPTION_87
163063,TARIFF_OPTION_87
163064,TARIFF_OPTION_87
163065,TARIFF_OPTION_87
163066,TARIFF_OPTION_87
163068,TARIFF_OPTION_87
163069,TARIFF_OPTION_87
163070,TARIFF_OPTION_87
163073,TARIFF_OPTION_87
163073,TARIFF_OPTION_101
163073,TARIFF_OPTION_105
163074,TARIFF_OPTION_87
163075,TARIFF_OPTION_88
163076,TARIFF_OPTION_87
163077,TARIFF_OPTION_87
163078,TARIFF_OPTION_87
163080,TARIFF_OPTION_87
163081,TARIFF_OPTION_87
163082,TARIFF_OPTION_87
163083,TARIFF_OPTION_87
163084,TARIFF_OPTION_87
163085,TARIFF_OPTION_87
163086,TARIFF_OPTION_87
163087,TARIFF_OPTION_88
163088,TARIFF_OPTION_87
163089,TARIFF_OPTION_87
163090,TARIFF_OPTION_87
163091,TARIFF_OPTION_87
163092,TARIFF_OPTION_87
163093,TARIFF_OPTION_87
163094,TARIFF_OPTION_87
163095,TARIFF_OPTION_87
163096,TARIFF_OPTION_87
163096,TARIFF_OPTION_97
163096,TARIFF_OPTION_116
163096,TARIFF_OPTION_137
163097,TARIFF_OPTION_88
163097,TARIFF_OPTION_107
163097,TARIFF_OPTION_109
163099,TARIFF_OPTION_87
163099,TARIFF_OPTION_97
163099,TARIFF_OPTION_118
163101,TARIFF_OPTION_87
163102,TARIFF_OPTION_87
163103,TARIFF_OPTION_87
163104,TARIFF_OPTION_87
163105,TARIFF_OPTION_87
163106,TARIFF_OPTION_88
163107,TARIFF_OPTION_87
163109,TARIFF_OPTION_88
163110,TARIFF_OPTION_87
163111,TARIFF_OPTION_87
163115,TARIFF_OPTION_87
163117,TARIFF_OPTION_88
163117,TARIFF_OPTION_109
163118,TARIFF_OPTION_87
163119,TARIFF_OPTION_87
163120,TARIFF_OPTION_87
163121,TARIFF_OPTION_87
163122,TARIFF_OPTION_87
163123,TARIFF_OPTION_87
163124,TARIFF_OPTION_87
163126,TARIFF_OPTION_87
163129,TARIFF_OPTION_87
163130,TARIFF_OPTION_87
163131,TARIFF_OPTION_87
163134,TARIFF_OPTION_87
163136,TARIFF_OPTION_87
163137,TARIFF_OPTION_87
163137,TARIFF_OPTION_97
163137,TARIFF_OPTION_116
163137,TARIFF_OPTION_137
163139,TARIFF_OPTION_87
163140,TARIFF_OPTION_87
163140,TARIFF_OPTION_97
163141,TARIFF_OPTION_87
163143,TARIFF_OPTION_87
163144,TARIFF_OPTION_87
163145,TARIFF_OPTION_87
163146,TARIFF_OPTION_87
163147,TARIFF_OPTION_87
163148,TARIFF_OPTION_87
163149,TARIFF_OPTION_87
163150,TARIFF_OPTION_87
163151,TARIFF_OPTION_87
163156,TARIFF_OPTION_87
163156,TARIFF_OPTION_97
163157,TARIFF_OPTION_87
163158,TARIFF_OPTION_87
163159,TARIFF_OPTION_87
163159,TARIFF_OPTION_97
163159,TARIFF_OPTION_116
163159,TARIFF_OPTION_137
163160,TARIFF_OPTION_87
163161,TARIFF_OPTION_87
163162,TARIFF_OPTION_87
163163,TARIFF_OPTION_87
163164,TARIFF_OPTION_87
163165,TARIFF_OPTION_87
163166,TARIFF_OPTION_87
163169,TARIFF_OPTION_87
163170,TARIFF_OPTION_87
163171,TARIFF_OPTION_87
163172,TARIFF_OPTION_87
163174,TARIFF_OPTION_87
163176,TARIFF_OPTION_87
163177,TARIFF_OPTION_87
163177,TARIFF_OPTION_96
163177,TARIFF_OPTION_98
163177,TARIFF_OPTION_102
163178,TARIFF_OPTION_87
163178,TARIFF_OPTION_97
163178,TARIFF_OPTION_113
163179,TARIFF_OPTION_87
163180,TARIFF_OPTION_87
163181,TARIFF_OPTION_87
163182,TARIFF_OPTION_87
163183,TARIFF_OPTION_87
163184,TARIFF_OPTION_87
163186,TARIFF_OPTION_87
163187,TARIFF_OPTION_87
163188,TARIFF_OPTION_87
163189,TARIFF_OPTION_87
163190,TARIFF_OPTION_87
163191,TARIFF_OPTION_87
163192,TARIFF_OPTION_87
163193,TARIFF_OPTION_87
163193,TARIFF_OPTION_97
163193,TARIFF_OPTION_118
163195,TARIFF_OPTION_87
163195,TARIFF_OPTION_97
163195,TARIFF_OPTION_116
163195,TARIFF_OPTION_137
163196,TARIFF_OPTION_88
163197,TARIFF_OPTION_87
163198,TARIFF_OPTION_87
163199,TARIFF_OPTION_87
163200,TARIFF_OPTION_87
163201,TARIFF_OPTION_87
163202,TARIFF_OPTION_87
163203,TARIFF_OPTION_87
163204,TARIFF_OPTION_87
163205,TARIFF_OPTION_87
163206,TARIFF_OPTION_87
163208,TARIFF_OPTION_87
163209,TARIFF_OPTION_87
163211,TARIFF_OPTION_87
163212,TARIFF_OPTION_87
163213,TARIFF_OPTION_87
163214,TARIFF_OPTION_87
163217,TARIFF_OPTION_87
163218,TARIFF_OPTION_87
163219,TARIFF_OPTION_87
163220,TARIFF_OPTION_87
163221,TARIFF_OPTION_87
163222,TARIFF_OPTION_87
163224,TARIFF_OPTION_87
163225,TARIFF_OPTION_87
163226,TARIFF_OPTION_87
163227,TARIFF_OPTION_87
163228,TARIFF_OPTION_87
163229,TARIFF_OPTION_87
163230,TARIFF_OPTION_87
163231,TARIFF_OPTION_87
163232,TARIFF_OPTION_87
163233,TARIFF_OPTION_87
163237,TARIFF_OPTION_87
163239,TARIFF_OPTION_87
163240,TARIFF_OPTION_87
163241,TARIFF_OPTION_87
163242,TARIFF_OPTION_87
163243,TARIFF_OPTION_87
163245,TARIFF_OPTION_87
163246,TARIFF_OPTION_87
163247,TARIFF_OPTION_87
163248,TARIFF_OPTION_87
163249,TARIFF_OPTION_87
163250,TARIFF_OPTION_87
163251,TARIFF_OPTION_87
163252,TARIFF_OPTION_87
163253,TARIFF_OPTION_87
163256,TARIFF_OPTION_87
163257,TARIFF_OPTION_87
163258,TARIFF_OPTION_87
163259,TARIFF_OPTION_87
163259,TARIFF_OPTION_97
163259,TARIFF_OPTION_118
163260,TARIFF_OPTION_87
163260,TARIFF_OPTION_96
163260,TARIFF_OPTION_122
163261,TARIFF_OPTION_87
163262,TARIFF_OPTION_87
163263,TARIFF_OPTION_87
163264,TARIFF_OPTION_87
163265,TARIFF_OPTION_87
163266,TARIFF_OPTION_87
163267,TARIFF_OPTION_87
163268,TARIFF_OPTION_88
163269,TARIFF_OPTION_87
163270,TARIFF_OPTION_87
163271,TARIFF_OPTION_87
163275,TARIFF_OPTION_87
163275,TARIFF_OPTION_97
163275,TARIFF_OPTION_116
163275,TARIFF_OPTION_137
163278,TARIFF_OPTION_87
163279,TARIFF_OPTION_87
163280,TARIFF_OPTION_87
163280,TARIFF_OPTION_97
163281,TARIFF_OPTION_87
163282,TARIFF_OPTION_87
163284,TARIFF_OPTION_87
163285,TARIFF_OPTION_87
163286,TARIFF_OPTION_87
163287,TARIFF_OPTION_87
163288,TARIFF_OPTION_87
163292,TARIFF_OPTION_87
163293,TARIFF_OPTION_87
163295,TARIFF_OPTION_87
163296,TARIFF_OPTION_87
163297,TARIFF_OPTION_87
163298,TARIFF_OPTION_87
163299,TARIFF_OPTION_87
163301,TARIFF_OPTION_87
163301,TARIFF_OPTION_96
163301,TARIFF_OPTION_102
163301,TARIFF_OPTION_112
163302,TARIFF_OPTION_87
163302,TARIFF_OPTION_97
163302,TARIFF_OPTION_118
163303,TARIFF_OPTION_87
163304,TARIFF_OPTION_87
163305,TARIFF_OPTION_87
163306,TARIFF_OPTION_87
163307,TARIFF_OPTION_87
163308,TARIFF_OPTION_87
163309,TARIFF_OPTION_87
163311,TARIFF_OPTION_87
163312,TARIFF_OPTION_87
163314,TARIFF_OPTION_87
163315,TARIFF_OPTION_87
163316,TARIFF_OPTION_87
163316,TARIFF_OPTION_97
163316,TARIFF_OPTION_116
163316,TARIFF_OPTION_137
163317,TARIFF_OPTION_87
163318,TARIFF_OPTION_87
163319,TARIFF_OPTION_87
163320,TARIFF_OPTION_87
163321,TARIFF_OPTION_87
163323,TARIFF_OPTION_87
163325,TARIFF_OPTION_87
163326,TARIFF_OPTION_87
163327,TARIFF_OPTION_87
163328,TARIFF_OPTION_87
163328,TARIFF_OPTION_97
163328,TARIFF_OPTION_118
163329,TARIFF_OPTION_87
163330,TARIFF_OPTION_87
163331,TARIFF_OPTION_87
163332,TARIFF_OPTION_87
163332,TARIFF_OPTION_97
163332,TARIFF_OPTION_116
163332,TARIFF_OPTION_137
163333,TARIFF_OPTION_87
163334,TARIFF_OPTION_87
163335,TARIFF_OPTION_87
163336,TARIFF_OPTION_87
163337,TARIFF_OPTION_87
163339,TARIFF_OPTION_87
163340,TARIFF_OPTION_87
163340,TARIFF_OPTION_97
163340,TARIFF_OPTION_118
163341,TARIFF_OPTION_87
163342,TARIFF_OPTION_87
163342,TARIFF_OPTION_97
163342,TARIFF_OPTION_118
163343,TARIFF_OPTION_87
163345,TARIFF_OPTION_87
163347,TARIFF_OPTION_87
163350,TARIFF_OPTION_87
163351,TARIFF_OPTION_87
163352,TARIFF_OPTION_87
163372,TARIFF_OPTION_87
163372,TARIFF_OPTION_97
163377,TARIFF_OPTION_87
163379,TARIFF_OPTION_87
163380,TARIFF_OPTION_87
163382,TARIFF_OPTION_87
163383,TARIFF_OPTION_87
163384,TARIFF_OPTION_87
163385,TARIFF_OPTION_87
163386,TARIFF_OPTION_87
163387,TARIFF_OPTION_87
163389,TARIFF_OPTION_87
163389,TARIFF_OPTION_105
163389,TARIFF_OPTION_110
163389,TARIFF_OPTION_111
163390,TARIFF_OPTION_87
163390,TARIFF_OPTION_97
163390,TARIFF_OPTION_118
163391,TARIFF_OPTION_87
163392,TARIFF_OPTION_87
163393,TARIFF_OPTION_87
163394,TARIFF_OPTION_87
163395,TARIFF_OPTION_87
163397,TARIFF_OPTION_87
163399,TARIFF_OPTION_87
163400,TARIFF_OPTION_87
163402,TARIFF_OPTION_87
163402,TARIFF_OPTION_105
163402,TARIFF_OPTION_110
163402,TARIFF_OPTION_111
163403,TARIFF_OPTION_87
163404,TARIFF_OPTION_87
163404,TARIFF_OPTION_97
163405,TARIFF_OPTION_87
163412,TARIFF_OPTION_87
163413,TARIFF_OPTION_87
163414,TARIFF_OPTION_87
163415,TARIFF_OPTION_87
163418,TARIFF_OPTION_87
163418,TARIFF_OPTION_97
163418,TARIFF_OPTION_118
163422,TARIFF_OPTION_87
163423,TARIFF_OPTION_87
163424,TARIFF_OPTION_87
163427,TARIFF_OPTION_87
163428,TARIFF_OPTION_87
163428,TARIFF_OPTION_97
163428,TARIFF_OPTION_113
163429,TARIFF_OPTION_87
163431,TARIFF_OPTION_87
163433,TARIFF_OPTION_87
163436,TARIFF_OPTION_87
163436,TARIFF_OPTION_97
163436,TARIFF_OPTION_116
163436,TARIFF_OPTION_137
163437,TARIFF_OPTION_87
163437,TARIFF_OPTION_97
163437,TARIFF_OPTION_105
163437,TARIFF_OPTION_110
163437,TARIFF_OPTION_111
163438,TARIFF_OPTION_87
163439,TARIFF_OPTION_87
163442,TARIFF_OPTION_87
163443,TARIFF_OPTION_87
163445,TARIFF_OPTION_87
163446,TARIFF_OPTION_87
163448,TARIFF_OPTION_87
163449,TARIFF_OPTION_87
163450,TARIFF_OPTION_87
163451,TARIFF_OPTION_87
163452,TARIFF_OPTION_87
163452,TARIFF_OPTION_105
163452,TARIFF_OPTION_110
163452,TARIFF_OPTION_111
163453,TARIFF_OPTION_87
163454,TARIFF_OPTION_87
163456,TARIFF_OPTION_87
163457,TARIFF_OPTION_87
163458,TARIFF_OPTION_87
163460,TARIFF_OPTION_87
163464,TARIFF_OPTION_87
163466,TARIFF_OPTION_87
163467,TARIFF_OPTION_87
163468,TARIFF_OPTION_87
163469,TARIFF_OPTION_87
163470,TARIFF_OPTION_87
163471,TARIFF_OPTION_87
163471,TARIFF_OPTION_97
163472,TARIFF_OPTION_87
163473,TARIFF_OPTION_87
163474,TARIFF_OPTION_87
163474,TARIFF_OPTION_105
163474,TARIFF_OPTION_110
163474,TARIFF_OPTION_111
163477,TARIFF_OPTION_87
163478,TARIFF_OPTION_87
163479,TARIFF_OPTION_87
163480,TARIFF_OPTION_29
163480,TARIFF_OPTION_87
163481,TARIFF_OPTION_87
163482,TARIFF_OPTION_87
163483,TARIFF_OPTION_87
163484,TARIFF_OPTION_87
163485,TARIFF_OPTION_87
163485,TARIFF_OPTION_105
163485,TARIFF_OPTION_110
163485,TARIFF_OPTION_111
163488,TARIFF_OPTION_87
163488,TARIFF_OPTION_97
163489,TARIFF_OPTION_87
163491,TARIFF_OPTION_87
163492,TARIFF_OPTION_87
163493,TARIFF_OPTION_87
163494,TARIFF_OPTION_87
163496,TARIFF_OPTION_87
163498,TARIFF_OPTION_87
163499,TARIFF_OPTION_87
163501,TARIFF_OPTION_87
163503,TARIFF_OPTION_87
163504,TARIFF_OPTION_87
163506,TARIFF_OPTION_87
163508,TARIFF_OPTION_87
163510,TARIFF_OPTION_87
163510,TARIFF_OPTION_96
163510,TARIFF_OPTION_98
163510,TARIFF_OPTION_102
163511,TARIFF_OPTION_87
163514,TARIFF_OPTION_87
163514,TARIFF_OPTION_97
163514,TARIFF_OPTION_118
163515,TARIFF_OPTION_88
163516,TARIFF_OPTION_87
163517,TARIFF_OPTION_87
163518,TARIFF_OPTION_87
163518,TARIFF_OPTION_97
163518,TARIFF_OPTION_116
163518,TARIFF_OPTION_137
163519,TARIFF_OPTION_87
163520,TARIFF_OPTION_87
163522,TARIFF_OPTION_87
163523,TARIFF_OPTION_87
163524,TARIFF_OPTION_87
163525,TARIFF_OPTION_87
163526,TARIFF_OPTION_87
163528,TARIFF_OPTION_87
163528,TARIFF_OPTION_97
163529,TARIFF_OPTION_87
163530,TARIFF_OPTION_87
163531,TARIFF_OPTION_87
163532,TARIFF_OPTION_87
163536,TARIFF_OPTION_87
163537,TARIFF_OPTION_87
163539,TARIFF_OPTION_87
163540,TARIFF_OPTION_87
163540,TARIFF_OPTION_97
163541,TARIFF_OPTION_87
163543,TARIFF_OPTION_87
163543,TARIFF_OPTION_97
163545,TARIFF_OPTION_87
163546,TARIFF_OPTION_87
163546,TARIFF_OPTION_97
163546,TARIFF_OPTION_114
163548,TARIFF_OPTION_87
163548,TARIFF_OPTION_105
163548,TARIFF_OPTION_110
163548,TARIFF_OPTION_111
163549,TARIFF_OPTION_87
163552,TARIFF_OPTION_87
163554,TARIFF_OPTION_87
163555,TARIFF_OPTION_87
163556,TARIFF_OPTION_87
163556,TARIFF_OPTION_97
163557,TARIFF_OPTION_87
163558,TARIFF_OPTION_87
163559,TARIFF_OPTION_87
163560,TARIFF_OPTION_87
163561,TARIFF_OPTION_87
163561,TARIFF_OPTION_105
163561,TARIFF_OPTION_110
163561,TARIFF_OPTION_111
163562,TARIFF_OPTION_87
163563,TARIFF_OPTION_87
163565,TARIFF_OPTION_87
163566,TARIFF_OPTION_87
163567,TARIFF_OPTION_88
163568,TARIFF_OPTION_87
163571,TARIFF_OPTION_87
163572,TARIFF_OPTION_87
163573,TARIFF_OPTION_87
163574,TARIFF_OPTION_87
163575,TARIFF_OPTION_87
163576,TARIFF_OPTION_87
163580,TARIFF_OPTION_87
163581,TARIFF_OPTION_87
163582,TARIFF_OPTION_87
163583,TARIFF_OPTION_87
163585,TARIFF_OPTION_87
163586,TARIFF_OPTION_87
163588,TARIFF_OPTION_87
163591,TARIFF_OPTION_87
163593,TARIFF_OPTION_87
163593,TARIFF_OPTION_97
163593,TARIFF_OPTION_116
163593,TARIFF_OPTION_137
163594,TARIFF_OPTION_87
163595,TARIFF_OPTION_87
163596,TARIFF_OPTION_87
163597,TARIFF_OPTION_87
163599,TARIFF_OPTION_87
163600,TARIFF_OPTION_87
163601,TARIFF_OPTION_87
163601,TARIFF_OPTION_97
163601,TARIFF_OPTION_118
163602,TARIFF_OPTION_87
163602,TARIFF_OPTION_105
163602,TARIFF_OPTION_110
163602,TARIFF_OPTION_111
163603,TARIFF_OPTION_87
163604,TARIFF_OPTION_87
163604,TARIFF_OPTION_105
163604,TARIFF_OPTION_110
163604,TARIFF_OPTION_111
163606,TARIFF_OPTION_87
163607,TARIFF_OPTION_87
163608,TARIFF_OPTION_87
163611,TARIFF_OPTION_87
163613,TARIFF_OPTION_87
163616,TARIFF_OPTION_87
163618,TARIFF_OPTION_87
163618,TARIFF_OPTION_105
163618,TARIFF_OPTION_110
163618,TARIFF_OPTION_111
163619,TARIFF_OPTION_87
163620,TARIFF_OPTION_87
163620,TARIFF_OPTION_105
163620,TARIFF_OPTION_110
163620,TARIFF_OPTION_111
163621,TARIFF_OPTION_87
163621,TARIFF_OPTION_97
163622,TARIFF_OPTION_87
163622,TARIFF_OPTION_105
163622,TARIFF_OPTION_110
163622,TARIFF_OPTION_111
163623,TARIFF_OPTION_87
163625,TARIFF_OPTION_87
163626,TARIFF_OPTION_87
163627,TARIFF_OPTION_87
163627,TARIFF_OPTION_105
163627,TARIFF_OPTION_110
163627,TARIFF_OPTION_111
163628,TARIFF_OPTION_87
163629,TARIFF_OPTION_87
163630,TARIFF_OPTION_87
163631,TARIFF_OPTION_87
163632,TARIFF_OPTION_87
163633,TARIFF_OPTION_87
163634,TARIFF_OPTION_87
163635,TARIFF_OPTION_87
163636,TARIFF_OPTION_87
163637,TARIFF_OPTION_87
163638,TARIFF_OPTION_87
163639,TARIFF_OPTION_87
163639,TARIFF_OPTION_105
163639,TARIFF_OPTION_110
163639,TARIFF_OPTION_111
163640,TARIFF_OPTION_87
163641,TARIFF_OPTION_87
163641,TARIFF_OPTION_97
163641,TARIFF_OPTION_115
163641,TARIFF_OPTION_137
163642,TARIFF_OPTION_87
163645,TARIFF_OPTION_87
163647,TARIFF_OPTION_88
163648,TARIFF_OPTION_87
163649,TARIFF_OPTION_87
163650,TARIFF_OPTION_87
163651,TARIFF_OPTION_87
163653,TARIFF_OPTION_87
163654,TARIFF_OPTION_87
163655,TARIFF_OPTION_87
163658,TARIFF_OPTION_87
163659,TARIFF_OPTION_87
163660,TARIFF_OPTION_87
163661,TARIFF_OPTION_87
163662,TARIFF_OPTION_87
163663,TARIFF_OPTION_87
163664,TARIFF_OPTION_87
163665,TARIFF_OPTION_87
163667,TARIFF_OPTION_87
163670,TARIFF_OPTION_87
163670,TARIFF_OPTION_88
163671,TARIFF_OPTION_87
163672,TARIFF_OPTION_87
163672,TARIFF_OPTION_105
163672,TARIFF_OPTION_110
163672,TARIFF_OPTION_111
163674,TARIFF_OPTION_87
163675,TARIFF_OPTION_87
163676,TARIFF_OPTION_87
163677,TARIFF_OPTION_87
163679,TARIFF_OPTION_87
163682,TARIFF_OPTION_87
163684,TARIFF_OPTION_87
163685,TARIFF_OPTION_87
163685,TARIFF_OPTION_105
163685,TARIFF_OPTION_110
163685,TARIFF_OPTION_111
163686,TARIFF_OPTION_87
163686,TARIFF_OPTION_97
163687,TARIFF_OPTION_87
163689,TARIFF_OPTION_87
163690,TARIFF_OPTION_87
163690,TARIFF_OPTION_105
163690,TARIFF_OPTION_110
163690,TARIFF_OPTION_111
163691,TARIFF_OPTION_87
163691,TARIFF_OPTION_105
163691,TARIFF_OPTION_110
163691,TARIFF_OPTION_111
163694,TARIFF_OPTION_87
163695,TARIFF_OPTION_87
163696,TARIFF_OPTION_87
163697,TARIFF_OPTION_87
163698,TARIFF_OPTION_87
163699,TARIFF_OPTION_87
163700,TARIFF_OPTION_87
163700,TARIFF_OPTION_97
163700,TARIFF_OPTION_118
163701,TARIFF_OPTION_87
163703,TARIFF_OPTION_87
163704,TARIFF_OPTION_87
163707,TARIFF_OPTION_87
163707,TARIFF_OPTION_105
163707,TARIFF_OPTION_110
163707,TARIFF_OPTION_111
163708,TARIFF_OPTION_87
163709,TARIFF_OPTION_88
163709,TARIFF_OPTION_107
163709,TARIFF_OPTION_109
163710,TARIFF_OPTION_87
163710,TARIFF_OPTION_97
163710,TARIFF_OPTION_116
163710,TARIFF_OPTION_137
163711,TARIFF_OPTION_87
163711,TARIFF_OPTION_105
163711,TARIFF_OPTION_110
163711,TARIFF_OPTION_111
163712,TARIFF_OPTION_87
163712,TARIFF_OPTION_97
163713,TARIFF_OPTION_87
163714,TARIFF_OPTION_87
163714,TARIFF_OPTION_105
163714,TARIFF_OPTION_110
163714,TARIFF_OPTION_111
163715,TARIFF_OPTION_87
163715,TARIFF_OPTION_88
163717,TARIFF_OPTION_87
163718,TARIFF_OPTION_87
163718,TARIFF_OPTION_105
163718,TARIFF_OPTION_110
163718,TARIFF_OPTION_111
163719,TARIFF_OPTION_87
163720,TARIFF_OPTION_87
163722,TARIFF_OPTION_87
163727,TARIFF_OPTION_87
163728,TARIFF_OPTION_87
163730,TARIFF_OPTION_87
163731,TARIFF_OPTION_87
163732,TARIFF_OPTION_87
163732,TARIFF_OPTION_105
163732,TARIFF_OPTION_110
163732,TARIFF_OPTION_111
163733,TARIFF_OPTION_87
163734,TARIFF_OPTION_87
163734,TARIFF_OPTION_105
163734,TARIFF_OPTION_110
163734,TARIFF_OPTION_111
163735,TARIFF_OPTION_87
163735,TARIFF_OPTION_96
163735,TARIFF_OPTION_98
163735,TARIFF_OPTION_102
163736,TARIFF_OPTION_87
163736,TARIFF_OPTION_105
163736,TARIFF_OPTION_110
163736,TARIFF_OPTION_111
163737,TARIFF_OPTION_87
163737,TARIFF_OPTION_105
163737,TARIFF_OPTION_110
163737,TARIFF_OPTION_111
163739,TARIFF_OPTION_87
163741,TARIFF_OPTION_87
163742,TARIFF_OPTION_88
163743,TARIFF_OPTION_87
163743,TARIFF_OPTION_97
163743,TARIFF_OPTION_114
163744,TARIFF_OPTION_87
163745,TARIFF_OPTION_87
163746,TARIFF_OPTION_87
163749,TARIFF_OPTION_87
163750,TARIFF_OPTION_87
163750,TARIFF_OPTION_97
163750,TARIFF_OPTION_116
163750,TARIFF_OPTION_137
163751,TARIFF_OPTION_87
163751,TARIFF_OPTION_97
163752,TARIFF_OPTION_87
163752,TARIFF_OPTION_105
163752,TARIFF_OPTION_110
163752,TARIFF_OPTION_111
163753,TARIFF_OPTION_88
163754,TARIFF_OPTION_87
163755,TARIFF_OPTION_87
163756,TARIFF_OPTION_87
163757,TARIFF_OPTION_87
163758,TARIFF_OPTION_87
163759,TARIFF_OPTION_87
163760,TARIFF_OPTION_87
163760,TARIFF_OPTION_105
163760,TARIFF_OPTION_110
163760,TARIFF_OPTION_111
163761,TARIFF_OPTION_87
